date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
11/8/09,2009,0,,JAX,KC,1437.391,1326.696,0.733290467,0.266709533,1444.239,1319.848,24,21
11/8/09,2009,0,,CIN,BAL,1516.342,1622.137,0.441559599,0.558440401,1543.63,1594.849,17,7
11/8/09,2009,0,,NYG,LAC,1568.576,1557.732,0.60744695,0.39255305,1559.855,1566.454,20,21
11/8/09,2009,0,,ATL,WSH,1557.837,1406.486,0.776505422,0.223494578,1568.858,1395.465,31,17
11/8/09,2009,0,,CHI,ARI,1516.742,1552.248,0.542343612,0.457656388,1483.269,1585.72,21,41
11/8/09,2009,0,,PHI,DAL,1619.171,1596.295,0.623834269,0.376165731,1598.255,1617.211,16,20
11/8/09,2009,0,,TB,GB,1363.677,1508.44,0.387186837,0.612813163,1394.171,1477.945,38,28
11/8/09,2009,0,,SF,TEN,1449.785,1492.213,0.532438094,0.467561906,1427.412,1514.586,27,34
11/9/09,2009,0,,DEN,PIT,1562.719,1663.463,0.448740967,0.551259033,1536.716,1689.466,10,28
11/12/09,2009,0,,SF,CHI,1427.412,1483.269,0.513154798,0.486845202,1443.018,1467.663,10,6
11/15/09,2009,0,,MIA,TB,1502.472,1394.171,0.730586596,0.269413404,1507.959,1388.684,25,23
11/15/09,2009,0,,ARI,SEA,1585.72,1423.433,0.787240127,0.212759873,1595.304,1413.849,31,20
11/15/09,2009,0,,GB,DAL,1477.945,1617.211,0.394721206,0.605278794,1507.987,1587.169,17,7
11/15/09,2009,0,,MIN,DET,1624.41,1263.213,0.920808794,0.079191206,1628.245,1259.378,27,10
11/15/09,2009,0,,PIT,CIN,1689.466,1543.63,0.770947594,0.229052406,1656.282,1576.814,12,18
11/15/09,2009,0,,TEN,BUF,1514.586,1427.598,0.705767015,0.294232985,1532.304,1409.88,41,17
11/15/09,2009,0,,IND,NE,1708.272,1652.596,0.667004296,0.332995704,1712.649,1648.22,35,34
11/15/09,2009,0,,LAC,PHI,1566.454,1598.255,0.547632318,0.452367682,1586.037,1578.672,31,23
11/15/09,2009,0,,WSH,DEN,1395.465,1536.716,0.391994519,0.608005481,1425.671,1506.51,27,17
11/15/09,2009,0,,LAR,NO,1294.744,1690.012,0.129975496,0.870024504,1290.695,1694.062,23,28
11/15/09,2009,0,,CAR,ATL,1496.349,1568.858,0.489195363,0.510804637,1519.953,1545.254,28,19
11/15/09,2009,0,,OAK,KC,1356.848,1319.848,0.642713069,0.357286931,1330.618,1346.077,10,16
11/15/09,2009,0,,NYJ,JAX,1511.455,1444.239,0.681591743,0.318408257,1495.521,1460.173,22,24
11/16/09,2009,0,,CLE,BAL,1336.33,1594.849,0.247128725,0.752871275,1323.459,1607.72,0,16
11/19/09,2009,0,,CAR,MIA,1519.953,1507.959,0.609024379,0.390975621,1493.706,1534.206,17,24
11/22/09,2009,0,,DET,CLE,1259.378,1323.459,0.501322544,0.498677456,1266.289,1316.549,38,37
11/22/09,2009,0,,TB,NO,1388.684,1694.062,0.200411094,0.799588906,1376.161,1706.585,7,38
11/22/09,2009,0,,OAK,CIN,1330.618,1576.814,0.260562304,0.739437696,1352.96,1554.472,20,17
11/22/09,2009,0,,NYG,ATL,1559.855,1545.254,0.612591871,0.387408129,1570.221,1534.887,34,31
11/22/09,2009,0,,NE,NYJ,1648.22,1495.521,0.777849189,0.222150811,1659.905,1483.836,31,14
11/22/09,2009,0,,MIN,SEA,1628.245,1413.849,0.83317977,0.16682023,1638.002,1404.092,35,9
11/22/09,2009,0,,KC,PIT,1346.077,1656.282,0.195995456,0.804004544,1371.165,1631.194,27,24
11/22/09,2009,0,,JAX,BUF,1460.173,1409.88,0.660086532,0.339913468,1469.128,1400.925,18,15
11/22/09,2009,0,,GB,SF,1507.987,1443.018,0.678778012,0.321221988,1519.791,1431.214,30,24
11/22/09,2009,0,,DAL,WSH,1587.169,1425.671,0.786478406,0.213521594,1589.853,1422.987,7,6
11/22/09,2009,0,,CHI,PHI,1467.663,1578.672,0.434172069,0.565827931,1453.974,1592.361,20,24
11/22/09,2009,0,,LAR,ARI,1290.695,1595.304,0.201121402,0.798878598,1282.725,1603.274,13,21
11/22/09,2009,0,,BAL,IND,1607.72,1712.649,0.442789203,0.557210797,1598.165,1722.204,15,17
11/22/09,2009,0,,DEN,LAC,1506.51,1586.037,0.479106141,0.520893859,1474.134,1618.414,3,32
11/23/09,2009,0,,HOU,TEN,1537.36,1532.304,0.5994742,0.4005258,1520.192,1549.472,17,20
11/26/09,2009,0,,DET,GB,1266.289,1519.791,0.252541208,0.747458792,1251.702,1534.378,12,34
11/26/09,2009,0,,DAL,OAK,1589.853,1352.96,0.850411964,0.149588036,1597.457,1345.356,24,7
11/26/09,2009,0,,DEN,NYG,1474.134,1570.221,0.455381218,0.544618782,1507.771,1536.583,26,6
11/29/09,2009,0,,NYJ,CAR,1483.836,1493.706,0.578679216,0.421320784,1504.263,1473.279,17,6
11/29/09,2009,0,,TEN,ARI,1549.472,1603.274,0.51610964,0.48389036,1562.82,1589.926,20,17
11/29/09,2009,0,,LAC,KC,1618.414,1371.165,0.857838209,0.142161791,1626.883,1362.697,43,14
11/29/09,2009,0,,PHI,WSH,1592.361,1422.987,0.793993115,0.206006885,1597.523,1417.825,27,24
11/29/09,2009,0,,BAL,PIT,1598.165,1631.194,0.54588054,0.45411946,1610.575,1618.783,20,17
11/29/09,2009,0,,SF,JAX,1431.214,1469.128,0.538901109,0.461098891,1457.545,1442.797,20,3
11/29/09,2009,0,,ATL,TB,1534.887,1376.161,0.783786511,0.216213489,1540.329,1370.72,20,17
11/29/09,2009,0,,HOU,IND,1520.192,1722.204,0.312446912,0.687553088,1507.267,1735.13,27,35
11/29/09,2009,0,,LAR,SEA,1282.725,1404.092,0.419585658,0.580414342,1263.105,1423.712,17,27
11/29/09,2009,0,,MIN,CHI,1638.002,1453.974,0.807449243,0.192550757,1649.404,1442.572,36,10
11/29/09,2009,0,,CIN,CLE,1554.472,1316.549,0.851164654,0.148835346,1560.497,1310.524,16,7
11/29/09,2009,0,,BUF,MIA,1400.925,1534.206,0.4029816,0.5970184,1436.542,1498.589,31,14
11/30/09,2009,0,,NO,NE,1706.585,1659.905,0.655404595,0.344595405,1726.859,1639.631,38,17
12/3/09,2009,0,,BUF,NYJ,1436.542,1504.263,0.496084246,0.503915754,1417.26,1523.546,13,19
12/6/09,2009,0,,SEA,SF,1423.712,1457.545,0.544732992,0.455267008,1436.158,1445.099,20,17
12/6/09,2009,0,,CHI,LAR,1442.572,1263.105,0.803334232,0.196665768,1450.35,1255.327,17,9
12/6/09,2009,0,,CLE,LAC,1310.524,1626.883,0.190473148,0.809526852,1303.415,1633.992,23,30
12/6/09,2009,0,,ARI,MIN,1589.926,1649.404,0.507946128,0.492053872,1615.832,1623.498,30,17
12/6/09,2009,0,,ATL,PHI,1540.329,1597.523,0.511231847,0.488768153,1506.137,1631.715,7,34
12/6/09,2009,0,,CAR,TB,1473.279,1370.72,0.724031294,0.275968706,1485.577,1358.421,16,6
12/6/09,2009,0,,CIN,DET,1560.497,1251.702,0.89583098,0.10416902,1564.767,1247.432,23,13
12/6/09,2009,0,,IND,TEN,1735.13,1562.82,0.796743841,0.203256159,1743.928,1554.021,27,17
12/6/09,2009,0,,JAX,HOU,1442.797,1507.267,0.500762731,0.499237269,1460.683,1489.381,23,18
12/6/09,2009,0,,KC,DEN,1362.697,1507.771,0.386762143,0.613237857,1336.83,1533.638,13,44
12/6/09,2009,0,,MIA,NE,1498.589,1639.631,0.392281297,0.607718703,1507.315,1630.905,22,21
12/6/09,2009,0,,NYG,DAL,1536.583,1597.457,0.505937512,0.494062488,1557.092,1576.948,31,24
12/6/09,2009,0,,PIT,OAK,1618.783,1345.356,0.87524395,0.12475605,1590.105,1374.035,24,27
12/6/09,2009,0,,WSH,NO,1417.825,1726.859,0.19705986,0.80294014,1412.907,1731.777,30,33
12/7/09,2009,0,,GB,BAL,1534.378,1610.575,0.483891798,0.516108202,1561.758,1583.195,27,14
12/10/09,2009,0,,CLE,PIT,1303.415,1590.105,0.218206253,0.781793747,1339.572,1553.947,13,6
12/13/09,2009,0,,DAL,LAC,1576.948,1633.992,0.511447604,0.488552396,1562.716,1648.224,17,20
12/13/09,2009,0,,CHI,GB,1450.35,1561.758,0.433607901,0.566392099,1432.69,1579.419,14,21
12/13/09,2009,0,,BAL,DET,1583.195,1247.432,0.909453248,0.090546752,1589.06,1241.567,48,3
12/13/09,2009,0,,NYG,PHI,1557.092,1631.715,0.48615493,0.51384507,1536.962,1651.845,38,45
12/13/09,2009,0,,NE,CAR,1630.905,1485.577,0.770430794,0.229569206,1640.954,1475.528,20,10
12/13/09,2009,0,,MIN,CIN,1623.498,1564.767,0.670898775,0.329101225,1642.47,1545.795,30,10
12/13/09,2009,0,,TEN,LAR,1554.021,1255.327,0.890278691,0.109721309,1561.014,1248.334,47,7
12/13/09,2009,0,,KC,BUF,1336.83,1417.26,0.477809033,0.522190967,1318.364,1435.726,10,16
12/13/09,2009,0,,ATL,NO,1506.137,1731.777,0.28399751,0.71600249,1498.799,1739.115,23,26
12/13/09,2009,0,,HOU,SEA,1489.381,1436.158,0.663860614,0.336139386,1510.64,1414.899,34,7
12/13/09,2009,0,,JAX,MIA,1460.683,1507.315,0.526409077,0.473590923,1443.596,1524.402,10,14
12/13/09,2009,0,,IND,DEN,1743.928,1533.638,0.829868647,0.170131353,1751.685,1525.881,28,16
12/13/09,2009,0,,OAK,WSH,1374.035,1412.907,0.537530491,0.462469509,1340.405,1446.537,13,34
12/13/09,2009,0,,TB,NYJ,1358.421,1523.546,0.359769244,0.640230756,1336.549,1545.418,3,26
12/14/09,2009,0,,SF,ARI,1445.099,1615.832,0.352367652,0.647632348,1482.824,1578.106,24,9
12/17/09,2009,0,,JAX,IND,1443.596,1751.685,0.197922012,0.802077988,1437.859,1757.422,31,35
12/19/09,2009,0,,NO,DAL,1739.115,1562.716,0.800529072,0.199470928,1701.719,1600.112,17,24
12/20/09,2009,0,,LAC,CIN,1648.224,1545.795,0.723881743,0.276118257,1655.338,1538.68,27,24
12/20/09,2009,0,,SEA,TB,1414.899,1336.549,0.695336695,0.304663305,1371.902,1379.547,7,24
12/20/09,2009,0,,NYJ,ATL,1545.418,1498.799,0.655325285,0.344674715,1526.277,1517.939,7,10
12/20/09,2009,0,,KC,CLE,1318.364,1339.572,0.56269012,0.43730988,1294.487,1363.449,34,41
12/20/09,2009,0,,DET,ARI,1241.567,1578.106,0.173201675,0.826798325,1235.155,1584.518,24,31
12/20/09,2009,0,,PHI,SF,1651.845,1482.824,0.793660541,0.206339459,1661.946,1472.723,27,13
12/20/09,2009,0,,TEN,MIA,1561.014,1524.402,0.642200019,0.357799981,1570.497,1514.92,27,24
12/20/09,2009,0,,DEN,OAK,1525.881,1340.405,0.808741862,0.191258138,1513.229,1353.057,19,20
12/20/09,2009,0,,CAR,MIN,1475.528,1642.47,0.357363603,0.642636397,1515.902,1602.096,26,7
12/20/09,2009,0,,BUF,NE,1435.726,1640.954,0.308483798,0.691516202,1423.665,1653.014,10,17
12/20/09,2009,0,,LAR,HOU,1248.334,1510.64,0.243095147,0.756904853,1242.148,1516.825,13,16
12/20/09,2009,0,,PIT,GB,1553.947,1579.419,0.556641192,0.443358808,1559.985,1573.381,37,36
12/20/09,2009,0,,BAL,CHI,1589.06,1432.69,0.781479341,0.218520659,1601.842,1419.908,31,7
12/21/09,2009,0,,WSH,NYG,1446.537,1536.962,0.463475659,0.536524341,1414.223,1569.276,12,45
12/25/09,2009,0,,TEN,LAC,1570.497,1655.338,0.471477505,0.528522495,1540.049,1685.786,17,42
12/27/09,2009,0,,MIA,HOU,1514.92,1516.825,0.589815814,0.410184186,1489.666,1542.079,20,27
12/27/09,2009,0,,ARI,LAR,1584.518,1242.148,0.912536795,0.087463205,1589.08,1237.586,31,10
12/27/09,2009,0,,WSH,DAL,1414.223,1600.112,0.332723426,0.667276574,1395.991,1618.344,0,17
12/27/09,2009,0,,SF,DET,1472.723,1235.155,0.850905585,0.149094415,1479.822,1228.056,20,6
12/27/09,2009,0,,PIT,BAL,1559.985,1601.842,0.533256283,0.466743717,1572.791,1589.036,23,20
12/27/09,2009,0,,PHI,DEN,1661.946,1513.229,0.773863018,0.226136982,1667.661,1507.514,30,27
12/27/09,2009,0,,NYG,CAR,1569.276,1515.902,0.664054553,0.335945447,1520.198,1564.98,9,41
12/27/09,2009,0,,NE,JAX,1653.014,1437.859,0.83378616,0.16621384,1662.944,1427.93,35,7
12/27/09,2009,0,,NO,TB,1701.719,1379.547,0.902800953,0.097199047,1671.342,1409.924,17,20
12/27/09,2009,0,,GB,SEA,1573.381,1371.902,0.822587369,0.177412631,1584.976,1360.307,48,10
12/27/09,2009,0,,IND,NYJ,1757.422,1526.277,0.846153789,0.153846211,1704.465,1579.234,15,29
12/27/09,2009,0,,CLE,OAK,1363.449,1353.057,0.606826335,0.393173665,1384.038,1332.468,23,9
12/27/09,2009,0,,CIN,KC,1538.68,1294.487,0.855679329,0.144320671,1543.943,1289.224,17,10
12/27/09,2009,0,,ATL,BUF,1517.939,1423.665,0.714400826,0.285599174,1535.875,1405.729,31,3
12/28/09,2009,0,,CHI,MIN,1419.908,1602.096,0.337470194,0.662529806,1447.143,1574.86,36,30
1/3/10,2009,0,,OAK,BAL,1332.468,1589.036,0.249224224,0.750775776,1322.393,1599.11,13,21
1/3/10,2009,0,,TB,ATL,1409.924,1535.875,0.413173365,0.586826635,1390.643,1555.155,10,20
1/3/10,2009,0,,NYJ,CIN,1579.234,1543.943,0.640450829,0.359549171,1604.251,1518.926,37,0
1/3/10,2009,0,,MIN,NYG,1574.86,1520.198,0.665706569,0.334293431,1597.926,1497.132,44,7
1/3/10,2009,0,,MIA,PIT,1489.666,1572.791,0.473939665,0.526060335,1471.372,1591.085,24,30
1/3/10,2009,0,,HOU,NE,1542.079,1662.944,0.420289571,0.579710429,1566.817,1638.206,34,27
1/3/10,2009,0,,DET,CHI,1228.056,1447.143,0.291730121,0.708269879,1213.29,1461.909,23,37
1/3/10,2009,0,,DEN,KC,1507.514,1289.224,0.836272126,0.163727874,1449.067,1347.672,24,44
1/3/10,2009,0,,DAL,PHI,1618.344,1667.661,0.522554335,0.477445665,1648.864,1637.142,24,0
1/3/10,2009,0,,ARI,GB,1589.08,1584.976,0.598157674,0.401842326,1548.373,1625.683,7,33
1/3/10,2009,0,,CLE,JAX,1384.038,1427.93,0.530339535,0.469660465,1402.143,1409.825,23,17
1/3/10,2009,0,,CAR,NO,1564.98,1671.342,0.440754922,0.559245078,1595.063,1641.259,23,10
1/3/10,2009,0,,BUF,IND,1405.729,1704.465,0.206608258,0.793391742,1462.153,1648.042,30,7
1/3/10,2009,0,,LAR,SF,1237.586,1479.822,0.264978233,0.735021767,1222.208,1495.2,6,28
1/3/10,2009,0,,SEA,TEN,1360.307,1540.049,0.340625495,0.659374505,1349.886,1550.47,13,17
1/3/10,2009,0,,LAC,WSH,1685.786,1395.991,0.885173786,0.114826214,1688.527,1393.249,23,20
1/9/10,2009,0,w,DAL,PHI,1648.864,1637.142,0.608651487,0.391348513,1671.89,1614.116,34,14
1/9/10,2009,0,w,CIN,NYJ,1518.926,1604.251,0.470783295,0.529216705,1496.555,1626.623,14,24
1/10/10,2009,0,w,NE,BAL,1638.206,1599.11,0.64547892,0.35452108,1597.612,1639.705,14,33
1/10/10,2009,0,w,ARI,GB,1548.373,1625.683,0.482291895,0.517708105,1568.635,1605.422,51,45
1/16/10,2009,0,d,IND,BAL,1648.042,1639.705,0.604000412,0.395999588,1670.195,1617.552,20,3
1/16/10,2009,0,d,NO,ARI,1641.259,1568.635,0.688309402,0.311690598,1661.591,1548.302,45,14
1/17/10,2009,0,d,LAC,NYJ,1688.527,1626.623,0.674918966,0.325081034,1668.669,1646.481,14,17
1/17/10,2009,0,d,MIN,DAL,1597.926,1671.89,0.487102629,0.512897371,1633.623,1636.193,34,3
1/24/10,2009,0,c,IND,NYJ,1670.195,1646.481,0.624965596,0.375034404,1689.222,1627.453,30,17
1/24/10,2009,0,c,NO,MIN,1661.591,1633.623,0.630687384,0.369312616,1671.416,1623.799,31,28
2/7/10,2009,1,s,NO,IND,1671.416,1689.222,0.474397518,0.525602482,1700.115,1660.523,31,17
9/9/10,2010,0,,NO,MIN,1635.077,1584.199,0.660841705,0.339158295,1646.623,1572.653,14,9
9/12/10,2010,0,,WSH,DAL,1430.5,1592.462,0.363973738,0.636026262,1456.394,1566.568,13,7
9/12/10,2010,0,,PHI,GB,1577.744,1571.948,0.60049656,0.39950344,1551.939,1597.752,20,27
9/12/10,2010,0,,PIT,ATL,1562.39,1538.437,0.625288004,0.374711996,1576.407,1524.421,15,9
9/12/10,2010,0,,SEA,SF,1401.591,1498.466,0.454256455,0.545743545,1437.675,1462.382,31,6
9/12/10,2010,0,,TB,CLE,1428.762,1436.429,0.58176796,0.41823204,1440.063,1425.127,17,14
9/12/10,2010,0,,TEN,OAK,1535.313,1383.262,0.777203945,0.222796055,1548.527,1370.048,38,13
9/12/10,2010,0,,LAR,ARI,1316.472,1533.868,0.293745503,0.706254497,1307.629,1542.711,13,17
9/12/10,2010,0,,HOU,IND,1546.211,1608.682,0.503639459,0.496360541,1569.988,1584.905,34,24
9/12/10,2010,0,,BUF,MIA,1476.435,1482.581,0.583896778,0.416103222,1454.936,1504.08,10,15
9/12/10,2010,0,,CHI,DET,1476.273,1310.527,0.790556108,0.209443892,1483.066,1303.734,19,14
9/12/10,2010,0,,JAX,DEN,1441.55,1467.711,0.555662147,0.444337853,1459.709,1449.552,24,17
9/12/10,2010,0,,NE,CIN,1566.741,1499.37,0.681785352,0.318214648,1582.998,1483.113,38,24
9/12/10,2010,0,,NYG,CAR,1499.755,1565.042,0.499586974,0.500413026,1526.171,1538.626,31,18
9/13/10,2010,0,,NYJ,BAL,1586.636,1580.034,0.601609107,0.398390893,1578.015,1588.655,9,10
9/13/10,2010,0,,KC,LAC,1400.114,1614.113,0.297818602,0.702181398,1431.439,1582.788,21,14
9/19/10,2010,0,,CIN,BAL,1483.113,1588.655,0.441918752,0.558081248,1503.487,1568.281,15,10
9/19/10,2010,0,,CLE,KC,1425.127,1431.439,0.583664592,0.416335408,1411.951,1444.615,14,16
9/19/10,2010,0,,IND,NYG,1584.905,1526.171,0.670902588,0.329097412,1604.963,1506.112,38,14
9/19/10,2010,0,,DAL,CHI,1566.568,1483.066,0.70158276,0.29841724,1535.278,1514.356,20,27
9/19/10,2010,0,,DEN,SEA,1449.552,1437.675,0.608863996,0.391136004,1471.4,1415.828,31,14
9/19/10,2010,0,,DET,PHI,1303.734,1551.939,0.25834031,0.74165969,1297.121,1558.551,32,35
9/19/10,2010,0,,GB,BUF,1597.752,1454.936,0.767863257,0.232136743,1611.887,1440.801,34,7
9/19/10,2010,0,,NYJ,NE,1578.015,1582.998,0.585522428,0.414477572,1599.867,1561.145,28,14
9/19/10,2010,0,,TEN,PIT,1548.527,1576.407,0.553217639,0.446782361,1523.799,1601.135,11,19
9/19/10,2010,0,,WSH,HOU,1456.394,1569.988,0.430520082,0.569479918,1444.715,1581.667,27,30
9/19/10,2010,0,,OAK,LAR,1370.048,1307.629,0.675569067,0.324430933,1376.786,1300.891,16,14
9/19/10,2010,0,,MIN,MIA,1572.653,1504.08,0.683284624,0.316715376,1549.238,1527.496,10,14
9/19/10,2010,0,,LAC,JAX,1582.788,1459.709,0.746998877,0.253001123,1597.976,1444.521,38,13
9/19/10,2010,0,,CAR,TB,1538.626,1440.063,0.719411496,0.280588504,1497.605,1481.084,7,20
9/19/10,2010,0,,ATL,ARI,1524.421,1542.711,0.566819,0.433181,1554.582,1512.549,41,7
9/20/10,2010,0,,SF,NO,1462.382,1646.623,0.33483297,0.66516703,1453.576,1655.429,22,25
9/26/10,2010,0,,JAX,PHI,1444.521,1558.551,0.429904851,0.570095149,1417.119,1585.954,3,28
9/26/10,2010,0,,CAR,CIN,1497.605,1503.487,0.584265961,0.415734039,1465.915,1535.177,7,20
9/26/10,2010,0,,ARI,OAK,1512.549,1376.786,0.760547723,0.239452277,1515.591,1373.744,24,23
9/26/10,2010,0,,DEN,IND,1471.4,1604.963,0.40259111,0.59740889,1450.254,1626.109,13,27
9/26/10,2010,0,,HOU,DAL,1581.667,1535.278,0.655026169,0.344973831,1544.298,1572.647,13,27
9/26/10,2010,0,,KC,SF,1444.615,1453.576,0.579954452,0.420045548,1469.937,1428.253,31,10
9/26/10,2010,0,,MIA,NYJ,1527.496,1599.867,0.48939387,0.51060613,1506.062,1621.302,23,31
9/26/10,2010,0,,MIN,DET,1549.238,1297.121,0.861221452,0.138778548,1555.807,1290.552,24,10
9/26/10,2010,0,,NO,ATL,1655.429,1554.582,0.722057812,0.277942188,1633.777,1576.234,24,27
9/26/10,2010,0,,NE,BUF,1561.145,1440.801,0.744011854,0.255988146,1571.521,1430.426,38,30
9/26/10,2010,0,,NYG,TEN,1506.112,1523.799,0.56767109,0.43232891,1471.353,1558.558,10,29
9/26/10,2010,0,,BAL,CLE,1568.281,1411.951,0.781440017,0.218559983,1576.539,1403.692,24,17
9/26/10,2010,0,,TB,PIT,1481.084,1601.135,0.421431663,0.578568337,1454.293,1627.926,13,38
9/26/10,2010,0,,SEA,LAC,1415.828,1597.976,0.337521678,0.662478322,1444.929,1568.875,27,20
9/26/10,2010,0,,LAR,WSH,1300.891,1444.715,0.388470154,0.611529846,1335.243,1410.363,30,16
9/27/10,2010,0,,CHI,GB,1514.356,1611.887,0.45332046,0.54667954,1529.741,1596.503,20,17
10/3/10,2010,0,,NYG,CHI,1471.353,1529.741,0.509514284,0.490485716,1497.839,1503.255,17,3
10/3/10,2010,0,,TEN,DEN,1558.558,1450.254,0.730589995,0.269410005,1527.694,1481.119,20,26
10/3/10,2010,0,,JAX,IND,1417.119,1626.109,0.303883407,0.696116593,1437.771,1605.457,31,28
10/3/10,2010,0,,PHI,WSH,1585.954,1410.363,0.799785316,0.200214684,1553.775,1442.543,12,17
10/3/10,2010,0,,LAR,SEA,1335.243,1444.929,0.436043947,0.563956053,1368.52,1411.653,20,3
10/3/10,2010,0,,PIT,BAL,1627.926,1576.539,0.661498105,0.338501895,1608.561,1595.904,14,17
10/3/10,2010,0,,OAK,HOU,1373.744,1544.298,0.352602832,0.647397168,1359.751,1558.291,24,31
10/3/10,2010,0,,LAC,ARI,1568.875,1515.591,0.663938967,0.336061033,1590.98,1493.485,41,10
10/3/10,2010,0,,GB,DET,1596.503,1290.552,0.894293308,0.105706692,1598.49,1288.565,28,26
10/3/10,2010,0,,BUF,NYJ,1430.426,1621.302,0.326380726,0.673619274,1410.551,1641.176,14,38
10/3/10,2010,0,,ATL,SF,1576.234,1428.253,0.773120729,0.226879271,1580.779,1423.708,16,14
10/3/10,2010,0,,NO,CAR,1633.777,1465.915,0.792565812,0.207434188,1637.898,1461.794,16,14
10/3/10,2010,0,,CLE,CIN,1403.692,1535.177,0.405471414,0.594528586,1420.69,1518.18,23,20
10/4/10,2010,0,,MIA,NE,1506.062,1571.521,0.499339446,0.500660554,1472.791,1604.792,14,41
10/10/10,2010,0,,CLE,ATL,1420.69,1580.779,0.366473345,0.633526655,1403.843,1597.626,10,20
10/10/10,2010,0,,WSH,GB,1442.543,1598.49,0.372026468,0.627973532,1460.705,1580.328,16,13
10/10/10,2010,0,,SF,PHI,1423.708,1553.775,0.40744065,0.59255935,1412.736,1564.747,24,27
10/10/10,2010,0,,BAL,DEN,1595.904,1481.119,0.737869721,0.262130279,1609.029,1467.994,31,17
10/10/10,2010,0,,HOU,NYG,1558.291,1497.839,0.673082434,0.326917566,1512.339,1543.79,10,34
10/10/10,2010,0,,DAL,TEN,1572.647,1527.694,0.653155878,0.346844122,1544.054,1556.287,27,34
10/10/10,2010,0,,ARI,NO,1493.485,1637.898,0.387664995,0.612335005,1523.951,1607.432,30,20
10/10/10,2010,0,,OAK,LAC,1359.751,1590.98,0.277501091,0.722498909,1394.096,1556.635,35,27
10/10/10,2010,0,,CIN,TB,1518.18,1454.293,0.677418452,0.322581548,1498.229,1474.244,21,24
10/10/10,2010,0,,CAR,CHI,1461.794,1503.255,0.533823608,0.466176392,1430.601,1534.448,6,23
10/10/10,2010,0,,BUF,JAX,1410.551,1437.771,0.554156504,0.445843496,1383.511,1464.811,26,36
10/10/10,2010,0,,DET,LAR,1288.565,1368.52,0.478491307,0.521508693,1327.038,1330.047,44,6
10/10/10,2010,0,,IND,KC,1605.457,1469.937,0.760292884,0.239707116,1615.992,1459.402,19,9
10/11/10,2010,0,,NYJ,MIN,1641.176,1555.807,0.70382798,0.29617202,1653.943,1543.04,29,20
10/17/10,2010,0,,NYG,DET,1543.79,1327.038,0.835056292,0.164943708,1550.216,1320.612,28,20
10/17/10,2010,0,,GB,MIA,1580.328,1472.791,0.729720073,0.270279927,1558.374,1494.745,20,23
10/17/10,2010,0,,HOU,KC,1512.339,1459.402,0.663493132,0.336506868,1522.62,1449.121,35,31
10/17/10,2010,0,,MIN,DAL,1543.04,1544.054,0.591056117,0.408943883,1554.058,1533.036,24,21
10/17/10,2010,0,,NE,BAL,1604.792,1609.029,0.586564215,0.413435785,1615.947,1597.874,23,20
10/17/10,2010,0,,PHI,ATL,1564.747,1597.626,0.546094581,0.453905419,1588.977,1573.396,31,17
10/17/10,2010,0,,LAR,LAC,1330.047,1556.635,0.282889151,0.717110849,1351.505,1535.177,20,17
10/17/10,2010,0,,PIT,CLE,1608.561,1403.843,0.825292052,0.174707948,1617.725,1394.678,28,10
10/17/10,2010,0,,SF,OAK,1412.736,1394.096,0.618095062,0.381904938,1428.904,1377.928,17,9
10/17/10,2010,0,,TB,NO,1474.244,1607.432,0.403110405,0.596889595,1448.766,1632.91,6,31
10/17/10,2010,0,,WSH,IND,1460.705,1615.992,0.372914494,0.627085506,1450.773,1625.924,24,27
10/17/10,2010,0,,CHI,SEA,1534.448,1411.653,0.746689782,0.253310218,1511.813,1434.287,20,23
10/17/10,2010,0,,DEN,NYJ,1467.994,1653.943,0.332646748,0.667353252,1457.844,1664.092,20,24
10/18/10,2010,0,,JAX,TEN,1464.811,1556.287,0.461971556,0.538028444,1434.39,1586.708,3,30
10/24/10,2010,0,,DEN,OAK,1457.844,1377.928,0.697243015,0.302756985,1400.69,1435.083,14,59
10/24/10,2010,0,,ATL,CIN,1573.396,1498.229,0.69144129,0.30855871,1585.46,1486.165,39,32
10/24/10,2010,0,,CAR,SF,1430.601,1428.904,0.59482274,0.40517726,1441.505,1418.001,23,20
10/24/10,2010,0,,CHI,WSH,1511.813,1450.773,0.673826797,0.326173203,1491.995,1470.591,14,17
10/24/10,2010,0,,GB,MIN,1558.374,1554.058,0.598450973,0.401549027,1570.905,1541.528,28,24
10/24/10,2010,0,,KC,JAX,1449.121,1434.39,0.612769454,0.387230546,1472.555,1410.956,42,20
10/24/10,2010,0,,MIA,PIT,1494.745,1617.725,0.41732611,0.58267389,1489.108,1623.362,22,23
10/24/10,2010,0,,NO,CLE,1632.91,1394.678,0.851389851,0.148610149,1580.789,1446.799,17,30
10/24/10,2010,0,,TEN,PHI,1586.708,1588.977,0.589308784,0.410691216,1610.223,1565.462,37,19
10/24/10,2010,0,,SEA,ARI,1434.287,1523.951,0.464565154,0.535434846,1462.066,1496.173,22,10
10/24/10,2010,0,,TB,LAR,1448.766,1351.505,0.717896098,0.282103902,1452.409,1347.863,18,17
10/24/10,2010,0,,BAL,BUF,1597.874,1383.511,0.833153365,0.166846635,1601.979,1379.406,37,34
